Entity,Code,Year, (% of GDP)
Chile,CHL,2001,6.50868916
Chile,CHL,2002,6.47573804
Chile,CHL,2003,7.33944363
Chile,CHL,2004,6.93393245
Chile,CHL,2005,6.69119625
Chile,CHL,2006,6.18107636
Chile,CHL,2007,6.34524532
Chile,CHL,2008,6.8683536
Chile,CHL,2009,7.39252832
Chile,CHL,2010,6.96860594
Chile,CHL,2011,7.00457914
Chile,CHL,2012,7.23794642
Chile,CHL,2013,7.5312947
Chile,CHL,2014,7.78585767
China,CHN,1995,3.52548646
China,CHN,1996,3.78557264
China,CHN,1997,4.0245977
China,CHN,1998,4.33385163
China,CHN,1999,4.48787053
China,CHN,2000,4.59690987
China,CHN,2001,4.55782328
China,CHN,2002,4.78507297
China,CHN,2003,4.82123292
China,CHN,2004,4.72284375
China,CHN,2005,4.65846996
China,CHN,2006,4.52241742
China,CHN,2007,4.31833293
China,CHN,2008,4.58905193
China,CHN,2009,5.07535532
China,CHN,2010,4.88633979
China,CHN,2011,5.02886408
China,CHN,2012,5.26451547
China,CHN,2013,5.38570406
China,CHN,2014,5.54822768
Colombia,COL,1995,6.75685008
Colombia,COL,1996,8.16065798
Colombia,COL,1997,8.95554088
Colombia,COL,1998,8.72644655
Colombia,COL,1999,8.67188966
Colombia,COL,2000,5.90658511
Colombia,COL,2001,5.96000372
Colombia,COL,2002,5.66898945
Colombia,COL,2003,5.92269295
Colombia,COL,2004,5.37077635
Colombia,COL,2005,5.8158366
Colombia,COL,2006,6.1117047
Colombia,COL,2007,6.25336641
Colombia,COL,2008,6.61993597
Colombia,COL,2009,7.01240715
Colombia,COL,2010,6.75752454
Colombia,COL,2011,6.63578902
Colombia,COL,2012,6.93347013
Colombia,COL,2013,6.8432
Colombia,COL,2014,7.20129855
Comoros,COM,1995,4.61334969
Comoros,COM,1996,4.48025047
Comoros,COM,1997,4.49258244
Comoros,COM,1998,4.04421255
Comoros,COM,1999,3.8681088
Comoros,COM,2000,3.55560015
Comoros,COM,2001,2.85941954
Comoros,COM,2002,3.38792052
Comoros,COM,2003,3.64985651
Comoros,COM,2004,3.95907616
Comoros,COM,2005,4.31649402
Comoros,COM,2006,4.57135897
Comoros,COM,2007,4.93045333
Comoros,COM,2008,5.13058242
Comoros,COM,2009,3.8159446
Comoros,COM,2010,5.82480352
Comoros,COM,2011,6.09705013
Comoros,COM,2012,7.10723668
Comoros,COM,2013,6.50938357
Comoros,COM,2014,6.74764314
Congo,COG,1995,3.16306069
Congo,COG,1996,2.86291491
Congo,COG,1997,3.09868108
Congo,COG,1998,3.73837716
Congo,COG,1999,3.06500203
Congo,COG,2000,2.12504959
Congo,COG,2001,2.43633674
Congo,COG,2002,2.45276459
Congo,COG,2003,2.61050747
Congo,COG,2004,2.55529589
Congo,COG,2005,2.42171832
Congo,COG,2006,2.3727083
Congo,COG,2007,2.53770363
Congo,COG,2008,2.08514176
Congo,COG,2009,2.26558576
Congo,COG,2010,2.29284845
Congo,COG,2011,2.79015169
Congo,COG,2012,3.97634646
Congo,COG,2013,5.09464112
Congo,COG,2014,5.15141136
Costa Rica,CRI,1995,6.51231532
Costa Rica,CRI,1996,6.65078699
Costa Rica,CRI,1997,6.35054774
Costa Rica,CRI,1998,7.13212144
Costa Rica,CRI,1999,6.83088785
Costa Rica,CRI,2000,7.12411021
Costa Rica,CRI,2001,7.24688126
Costa Rica,CRI,2002,8.22565685
Costa Rica,CRI,2003,8.44923734
Costa Rica,CRI,2004,7.79839004
Costa Rica,CRI,2005,7.73973795
Costa Rica,CRI,2006,7.8231858
Costa Rica,CRI,2007,8.36985934
Costa Rica,CRI,2008,9.00515369
Costa Rica,CRI,2009,9.68658882
Costa Rica,CRI,2010,9.65747228
Costa Rica,CRI,2011,9.72939981
Costa Rica,CRI,2012,9.55968402
Costa Rica,CRI,2013,9.4665247
Costa Rica,CRI,2014,9.31311229
Cote d'Ivoire,CIV,1995,6.36900793
Cote d'Ivoire,CIV,1996,6.74057936
Cote d'Ivoire,CIV,1997,7.06619884
Cote d'Ivoire,CIV,1998,7.29820334
Cote d'Ivoire,CIV,1999,6.52167773
Cote d'Ivoire,CIV,2000,6.00117587
Cote d'Ivoire,CIV,2001,4.84648676
Cote d'Ivoire,CIV,2002,4.46676932
Cote d'Ivoire,CIV,2003,4.65208666
Cote d'Ivoire,CIV,2004,5.23740268
Cote d'Ivoire,CIV,2005,5.3896073
Cote d'Ivoire,CIV,2006,5.87099688
Cote d'Ivoire,CIV,2007,6.34588449
Cote d'Ivoire,CIV,2008,6.20550231
Cote d'Ivoire,CIV,2009,6.41352727
Cote d'Ivoire,CIV,2010,6.32384065
Cote d'Ivoire,CIV,2011,6.42052546
Cote d'Ivoire,CIV,2012,6.14322312
Cote d'Ivoire,CIV,2013,5.80954361
Cote d'Ivoire,CIV,2014,5.71627357
Croatia,HRV,1995,6.74396895
Croatia,HRV,1996,7.00520024
Croatia,HRV,1997,5.7929835
Croatia,HRV,1998,6.58691214
Croatia,HRV,1999,7.24325614
Croatia,HRV,2000,7.66469802
Croatia,HRV,2001,7.16206455
Croatia,HRV,2002,6.19018539
Croatia,HRV,2003,6.34665765
Croatia,HRV,2004,6.55583737
Croatia,HRV,2005,6.89409977
Croatia,HRV,2006,6.95312104
Croatia,HRV,2007,7.44334788
Croatia,HRV,2008,7.7045206
Croatia,HRV,2009,8.17701771
Croatia,HRV,2010,8.24785313
Croatia,HRV,2011,7.79909419
Croatia,HRV,2012,7.79722563
Croatia,HRV,2013,7.82827445
Croatia,HRV,2014,7.80324176
Cuba,CUB,1995,5.15194347
Cuba,CUB,1996,5.2563626
Cuba,CUB,1997,5.49944414
Cuba,CUB,1998,5.76999293
Cuba,CUB,1999,6.00381452
Cuba,CUB,2000,6.0657218
Cuba,CUB,2001,6.27017609
Cuba,CUB,2002,6.49530818
Cuba,CUB,2003,6.31477793
Cuba,CUB,2004,6.13763913
Cuba,CUB,2005,9.39424353
Cuba,CUB,2006,7.67119625
Cuba,CUB,2007,10.41968483
Cuba,CUB,2008,10.79330726
Cuba,CUB,2009,11.78167488
Cuba,CUB,2010,10.19428176
Cuba,CUB,2011,10.59691898
Cuba,CUB,2012,8.59069933
Cuba,CUB,2013,9.48202921
Cuba,CUB,2014,11.05880043
Cyprus,CYP,1995,4.73555051
Cyprus,CYP,1996,5.20546815
Cyprus,CYP,1997,5.53045023
Cyprus,CYP,1998,5.58342922
Cyprus,CYP,1999,5.59747051
Cyprus,CYP,2000,5.76878621
Cyprus,CYP,2001,5.78263528
Cyprus,CYP,2002,6.1236131
Cyprus,CYP,2003,6.83046446
Cyprus,CYP,2004,6.41800628
Cyprus,CYP,2005,6.3690867
Cyprus,CYP,2006,6.27810151
Cyprus,CYP,2007,6.05253416
Cyprus,CYP,2008,6.89217292
Cyprus,CYP,2009,7.40220132
Cyprus,CYP,2010,7.2339653
Cyprus,CYP,2011,7.53731961
Cyprus,CYP,2012,7.43887767
Cyprus,CYP,2013,7.45866684
Cyprus,CYP,2014,7.36761162
Czech Republic,CZE,1995,6.6939823
Czech Republic,CZE,1996,6.4112513
Czech Republic,CZE,1997,6.40105384
Czech Republic,CZE,1998,6.41802925
Czech Republic,CZE,1999,6.34893158
Czech Republic,CZE,2000,6.31376242
Czech Republic,CZE,2001,6.42218784
Czech Republic,CZE,2002,6.79738309
Czech Republic,CZE,2003,7.13181689
Czech Republic,CZE,2004,6.90346859
Czech Republic,CZE,2005,6.93394326
Czech Republic,CZE,2006,6.69370303
Czech Republic,CZE,2007,6.522339
Czech Republic,CZE,2008,6.81889577
Czech Republic,CZE,2009,7.84539515
Czech Republic,CZE,2010,7.4318989
Czech Republic,CZE,2011,7.50106056
Czech Republic,CZE,2012,7.54794135
Czech Republic,CZE,2013,7.48649513
Czech Republic,CZE,2014,7.41091154
Democratic Republic of Congo,COD,1995,3.2506534
Democratic Republic of Congo,COD,1996,3.03382391
Democratic Republic of Congo,COD,1997,3.6186459
Democratic Republic of Congo,COD,1998,4.26378754
Democratic Republic of Congo,COD,1999,3.80431781
Democratic Republic of Congo,COD,2000,1.44624365
Democratic Republic of Congo,COD,2001,2.66685774
Democratic Republic of Congo,COD,2002,2.5871639
Democratic Republic of Congo,COD,2003,3.20376686
Democratic Republic of Congo,COD,2004,3.33995801
Democratic Republic of Congo,COD,2005,3.14461623
Democratic Republic of Congo,COD,2006,3.38568114
Democratic Republic of Congo,COD,2007,3.61073821
Democratic Republic of Congo,COD,2008,4.45778277
Democratic Republic of Congo,COD,2009,5.6131874
Democratic Republic of Congo,COD,2010,4.04297925
Democratic Republic of Congo,COD,2011,3.53486147
Democratic Republic of Congo,COD,2012,3.7652661
Democratic Republic of Congo,COD,2013,3.88677527
Democratic Republic of Congo,COD,2014,4.32823361
Denmark,DNK,1995,8.12529118
Denmark,DNK,1996,8.21149933
Denmark,DNK,1997,8.15091135
Denmark,DNK,1998,8.15613412
Denmark,DNK,1999,8.95363968
Denmark,DNK,2000,8.69908954
Denmark,DNK,2001,9.10017962
Denmark,DNK,2002,9.33288751
Denmark,DNK,2003,9.50939145
Denmark,DNK,2004,9.67486939
Denmark,DNK,2005,9.7699606
Denmark,DNK,2006,9.92431629
Denmark,DNK,2007,9.98729401
Denmark,DNK,2008,10.18303034
Denmark,DNK,2009,11.47219769
Denmark,DNK,2010,11.08183797
Denmark,DNK,2011,10.86554541
Denmark,DNK,2012,10.9838191
Denmark,DNK,2013,11.24700751
Denmark,DNK,2014,10.80495696
Djibouti,DJI,1995,3.95089843
Djibouti,DJI,1996,3.97202354
Djibouti,DJI,1997,4.598152
Djibouti,DJI,1998,5.45433438
Djibouti,DJI,1999,6.21829622
Djibouti,DJI,2000,5.75373964
Djibouti,DJI,2001,5.37254273
Djibouti,DJI,2002,5.44853384
Djibouti,DJI,2003,6.2210856
Djibouti,DJI,2004,6.7637107
Djibouti,DJI,2005,7.21478463
Djibouti,DJI,2006,7.05121762
Djibouti,DJI,2007,7.72082465
Djibouti,DJI,2008,8.04957964
Djibouti,DJI,2009,8.37116146
Djibouti,DJI,2010,8.84146484
Djibouti,DJI,2011,8.71121911
Djibouti,DJI,2012,8.94711732
Djibouti,DJI,2013,9.13982602
Djibouti,DJI,2014,10.56825612
Dominica,DMA,1995,5.85107017
Dominica,DMA,1996,5.86916299
Dominica,DMA,1997,5.99052114
Dominica,DMA,1998,5.7401763
Dominica,DMA,1999,5.7772693
Dominica,DMA,2000,4.67680993
Dominica,DMA,2001,4.61495217
Dominica,DMA,2002,4.71101985
Dominica,DMA,2003,4.58840093
Dominica,DMA,2004,4.31835019
Dominica,DMA,2005,4.5907974
Dominica,DMA,2006,4.54040177
Dominica,DMA,2007,4.66781159
Dominica,DMA,2008,4.54347143
Dominica,DMA,2009,5.259277
Dominica,DMA,2010,5.71976867
Dominica,DMA,2011,5.63311849
Dominica,DMA,2012,5.35510714
Dominica,DMA,2013,5.58003918
Dominica,DMA,2014,5.48583257
Dominican Republic,DOM,1995,5.2103532
Dominican Republic,DOM,1996,5.01460052
Dominican Republic,DOM,1997,5.26953146
Dominican Republic,DOM,1998,5.44041106
Dominican Republic,DOM,1999,5.66399715
Dominican Republic,DOM,2000,5.90216851
Dominican Republic,DOM,2001,5.59412454
Dominican Republic,DOM,2002,5.78862837
Dominican Republic,DOM,2003,5.53403296
Dominican Republic,DOM,2004,4.28073586
Dominican Republic,DOM,2005,4.26151651
Dominican Republic,DOM,2006,4.34435286
Dominican Republic,DOM,2007,4.34354051
Dominican Republic,DOM,2008,4.19632994
Dominican Republic,DOM,2009,4.41085261
Dominican Republic,DOM,2010,4.06246968
Dominican Republic,DOM,2011,4.21893383
Dominican Republic,DOM,2012,4.26412797
Dominican Republic,DOM,2013,4.11902833
Dominican Republic,DOM,2014,4.37577756
Early-demographic dividend,,1995,4.71087605107855
Early-demographic dividend,,1996,4.57583668138727
Early-demographic dividend,,1997,4.755270997295
Early-demographic dividend,,1998,4.9764236040511
Early-demographic dividend,,1999,5.14129201126119
Early-demographic dividend,,2000,5.11497302937768
Early-demographic dividend,,2001,5.35066044377321
Early-demographic dividend,,2002,5.07751307623373
Early-demographic dividend,,2003,5.16932152205127
Early-demographic dividend,,2004,5.07543846000721
Early-demographic dividend,,2005,5.07802401243025
Early-demographic dividend,,2006,5.03692552016938
Early-demographic dividend,,2007,5.05921194302284
Early-demographic dividend,,2008,5.01600268015082
Early-demographic dividend,,2009,5.45606044204803
Early-demographic dividend,,2010,5.20677264957715
Early-demographic dividend,,2011,5.08807201796503
Early-demographic dividend,,2012,5.12081264842137
Early-demographic dividend,,2013,5.20646973251608
Early-demographic dividend,,2014,5.28374845876077
East Asia & Pacific,,1995,5.84462894648378
East Asia & Pacific,,1996,5.68637497697968
East Asia & Pacific,,1997,5.82527049841024
East Asia & Pacific,,1998,6.15449892768626
East Asia & Pacific,,1999,6.38078966574615
East Asia & Pacific,,2000,6.49234717686604
East Asia & Pacific,,2001,6.55949701855427
East Asia & Pacific,,2002,6.55917757317968
East Asia & Pacific,,2003,6.67162606408364
East Asia & Pacific,,2004,6.65393672667739
East Asia & Pacific,,2005,6.64563159030785
East Asia & Pacific,,2006,6.48215097715758
East Asia & Pacific,,2007,6.29029508902089
East Asia & Pacific,,2008,6.48381171117232
East Asia & Pacific,,2009,7.02743819260167
East Asia & Pacific,,2010,6.85785648108922
East Asia & Pacific,,2011,6.98140873109929
East Asia & Pacific,,2012,7.07155924182007
East Asia & Pacific,,2013,6.90821228888812
East Asia & Pacific,,2014,6.88721817929573
East Asia & Pacific (IDA & IBRD),,1995,3.27349118992853
East Asia & Pacific (IDA & IBRD),,1996,3.47667915265392
East Asia & Pacific (IDA & IBRD),,1997,3.6455025049409
East Asia & Pacific (IDA & IBRD),,1998,4.01895635857252
East Asia & Pacific (IDA & IBRD),,1999,4.072449808712
East Asia & Pacific (IDA & IBRD),,2000,4.10401359353628
East Asia & Pacific (IDA & IBRD),,2001,4.16130990019778
East Asia & Pacific (IDA & IBRD),,2002,4.32136530087494
East Asia & Pacific (IDA & IBRD),,2003,4.40389151391476
East Asia & Pacific (IDA & IBRD),,2004,4.32815488721751
East Asia & Pacific (IDA & IBRD),,2005,4.33842636810404
East Asia & Pacific (IDA & IBRD),,2006,4.25703735362691
East Asia & Pacific (IDA & IBRD),,2007,4.14126920852118
East Asia & Pacific (IDA & IBRD),,2008,4.34688080809483
